0
 0.00980926 0.02016349 0.00926431 0.02016349 0.01362398 0.0119891
 0.00435967 0.06485014 0.00653951 0.0147139  0.01089918 0.01035422
 0.04632153 0.03269755 0.01907357 0.00871935 0.00326975 0.00544959
 0.03051771 0.00653951 0.00326975 0.02779292 0.00108992 0.00980926
 0.01253406 0.00653951 0.01253406 0.01852861 0.00708447 0.00653951
 0.00435967 0.00217984 0.0119891  0.00653951 0.02070845 0.00381471
 0.00544959 0.0119891  0.00326975 0.02234332 0.00108992 0.00435967
 0.0027248  0.0119891  0.00217984 0.00926431 0.0027248  0.01689373
 0.         0.         0.00163488 0.00054496 0.00217984]"
"[0.0264987  0.04039965 0.05430061 0.03258036 0.02780191 0.03171156
 0.01346655 0.01737619 0.02606429 0.02389227 0.04213727 0.01954822
 0.01607298 0.01737619 0.02910513 0.01998262 0.0086881  0.02172024
 0.01433536 0.01520417 0.01476977 0.01086012 0.01867941 0.01607298
 0.00738488 0.01867941 0.00781929 0.02258905 0.01346655 0.01954822
 0.01390096 0.01650738 0.01172893 0.00651607 0.01563858 0.02215465
 0.01129453 0.00825369 0.01650738 0.00477845 0.00608167 0.00781929
 0.00781929 0.00781929 0.00477845 0.00781929 0.0091225  0.0091225
 0.01390096 0.01172893 0.01259774 0.01129453 0.01129453 0.00347524
 0.00564726 0.00781929 0.0086881  0.00304083 0.00825369 0.00781929
 0.00434405 0.00564726 0.01303215 0.00434405 0.01086012 0.00521286
 0.00564726 0.0004344  0.00260643 0.00521286 0.00130321]"
"[0.01777971 0.03555941 0.0329575  0.02254987 0.0329575  0.03078925
 0.01777971 0.01431049 0.00954033 0.04770165 0.01821336 0.03729402
 0.01821336 0.01127493 0.03859497 0.00954033 0.00433651 0.01994796
 0.00693842 0.01257589 0.01474415 0.0338248  0.01908066 0.05073721
 0.00130095 0.01040763 0.00607112 0.0169124  0.00433651 0.01474415
 0.00477016 0.01864701 0.00910668 0.01474415 0.00823938 0.00997398
 0.00346921 0.00390286 0.03035559 0.00303556 0.00693842 0.01387684
 0.00260191 0.01821336 0.0151778  0.02818734 0.00563747 0.00910668
 0.01300954 0.00563747 0.00216826 0.01994796 0.00520382 0.02905464
 0.00433651 0.00173461 0.00216826 0.01951431 0.00303556 0.01170859
 0.01214224 0.00216826 0.01344319 0.00216826 0.00737207 0.01864701
 0.00130095 0.         0.00520382 0.00173461 0.00130095]"
"[0.07309389 0.01134216 0.00693132 0.05545054 0.03276623 0.01323251
 0.01764335 0.00378072 0.01638311 0.01386263 0.01512287 0.02394455
 0.04599874 0.01890359 0.00504096 0.03906742 0.02079395 0.02457467
 0.02079395 0.04095778 0.01008192 0.00882168 0.02394455 0.0063012
 0.02205419 0.02016383 0.01071204 0.0031506  0.01008192 0.01386263
 0.01386263 0.01701323 0.04032766 0.02835539 0.0031506  0.00126024
 0.01071204 0.00252048 0.00126024 0.00882168 0.04347826 0.02079395
 0.00819156 0.00126024 0.00189036 0.01134216 0.00693132 0.00441084
 0.00189036 0.00693132 0.02835539 0.00252048 0.01071204 0.00189036
 0.01323251 0.00693132 0.00063012 0.00756144 0.01890359 0.00126024
 0.00252048 0.00189036 0.         0.01197227 0.00252048 0.0063012
 0.01008192 0.00504096 0.0031506  0.         0.00126024]"
"[0.0595 0.047  0.0155 0.021  0.033  0.0155 0.0125 0.03   0.0235 0.01
 0.015  0.014  0.042  0.0075 0.0075 0.027  0.008  0.0145 0.029  0.021
 0.0145 0.013  0.013  0.015  0.014  0.012  0.0405 0.0095 0.0185 0.0135
 0.018  0.014  0.0105 0.022  0.007  0.0115 0.008  0.0105 0.003  0.005
 0.0095 0.005  0.002  0.015  0.005  0.0255 0.006  0.006  0.0065 0.0035
 0.0055 0.0065 0.016  0.0005 0.0125 0.011  0.0225 0.0065 0.007  0.01
 0.0055 0.0065 0.002  0.011  0.0065 0.0115 0.001  0.     0.004  0.0185
 0.0255]"
"[0.01866561 0.06036537 0.05957109 0.01747419 0.0166799  0.03137411
 0.03018268 0.04765687 0.0274027  0.01588562 0.03494837 0.0107228
 0.00992851 0.01389992 0.01588562 0.02422558 0.01985703 0.01310564
 0.03772836 0.01707705 0.00992851 0.00913423 0.0127085  0.00675139
 0.01429706 0.00794281 0.02501986 0.01787133 0.01826847 0.02184273
 0.01747419 0.0107228  0.00794281 0.0019857  0.00833995 0.02025417
 0.01231136 0.03256553 0.00397141 0.00873709 0.0019857  0.00714853
 0.01985703 0.00357427 0.00913423 0.00317712 0.0019857  0.00238284
 0.01350278 0.00913423 0.00794281 0.00833995 0.01151708 0.0019857
 0.00277998 0.00635425 0.00992851 0.00158856 0.0019857  0.01111994
 0.00357427 0.00953137 0.00635425 0.0019857  0.00953137 0.00595711
 0.00238284 0.00317712 0.00555997 0.0166799  0.00913423]"
"[0.02074364 0.04540117 0.03483366 0.02857143 0.03444227 0.03874755
 0.02348337 0.02113503 0.02387476 0.03405088 0.01409002 0.02739726
 0.01682975 0.0223092  0.04305284 0.01604697 0.0148728  0.02074364
 0.02035225 0.01369863 0.02152642 0.02818004 0.01643836 0.03248532
 0.01252446 0.00978474 0.01252446 0.01526419 0.00430528 0.01213307
 0.00391389 0.01604697 0.00547945 0.00821918 0.01056751 0.01448141
 0.00117417 0.0074364  0.0258317  0.00234834 0.00665362 0.00939335
 0.00430528 0.01409002 0.0148728  0.00782779 0.00704501 0.00547945
 0.01252446 0.0074364  0.00547945 0.02152642 0.00117417 0.0109589
 0.00273973 0.00273973 0.00782779 0.00665362 0.00313112 0.00665362
 0.00508806 0.00313112 0.0148728  0.00469667 0.00313112 0.01409002
 0.0035225  0.00547945 0.00626223 0.00273973 0.00313112]"
"[0.0065917  0.05040713 0.02830554 0.03295851 0.02520357 0.02248934
 0.0558356  0.03179527 0.01822412 0.02636681 0.02248934 0.01667313
 0.01085692 0.03955021 0.02287708 0.02830554 0.04342769 0.02985653
 0.02520357 0.01589763 0.02326483 0.0279178  0.0139589  0.02093835
 0.03179527 0.00348972 0.02016285 0.01240791 0.01899961 0.01434665
 0.00542846 0.00853044 0.00465297 0.0073672  0.01822412 0.00853044
 0.00348972 0.00581621 0.00853044 0.00426522 0.00814269 0.00697945
 0.00426522 0.00930593 0.00814269 0.00426522 0.00232648 0.01046917
 0.0139589  0.0073672  0.00310198 0.00542846 0.00155099 0.00930593
 0.00116324 0.00193874 0.00697945 0.00426522 0.0065917  0.01008143
 0.00232648 0.00193874 0.00348972 0.         0.00891819 0.00155099
 0.00969368 0.02016285 0.00581621 0.00310198 0.00193874]"
"[0.0611546  0.02299413 0.01712329 0.01761252 0.02886497 0.02544031
 0.01125245 0.01076321 0.02837573 0.01223092 0.01712329 0.03571429
 0.04207436 0.01223092 0.00880626 0.01761252 0.00636008 0.02103718
 0.01076321 0.02739726 0.00440313 0.01223092 0.02152642 0.00684932
 0.00978474 0.037182   0.01174168 0.00978474 0.01272016 0.00636008
 0.02592955 0.01614481 0.01565558 0.03228963 0.00391389 0.00636008
 0.01761252 0.0092955  0.00342466 0.02886497 0.01565558 0.02299413
 0.01712329 0.00244618 0.01908023 0.01418787 0.01956947 0.00978474
 0.00391389 0.0092955  0.0092955  0.00440313 0.00831703 0.01125245
 0.01663405 0.00978474 0.00489237 0.02250489 0.00880626 0.00097847
 0.00244618 0.00587084 0.00146771 0.00978474 0.00244618 0.00440313
 0.00684932 0.         0.         0.00097847 0.00782779]"
"[0.02557042 0.04760031 0.03658537 0.03737215 0.01494886 0.02360346
 0.03461841 0.0393391  0.01927616 0.01809599 0.02675059 0.00826121
 0.01652242 0.02950433 0.02084972 0.03579858 0.02321007 0.02163651
 0.02439024 0.02163651 0.02753737 0.02045633 0.0263572  0.01691581
 0.01927616 0.00668765 0.01691581 0.0177026  0.01848938 0.01612903
 0.00904799 0.00826121 0.01140834 0.01022817 0.01022817 0.0177026
 0.0043273  0.01219512 0.00826121 0.00196696 0.00983478 0.01180173
 0.00629426 0.01022817 0.00314713 0.00354052 0.00275374 0.00590087
 0.01494886 0.00472069 0.0086546  0.01062156 0.00590087 0.00511408
 0.00472069 0.0043273  0.00786782 0.00196696 0.00511408 0.00983478
 0.00511408 0.0043273  0.00708104 0.00236035 0.00826121 0.00354052
 0.00590087 0.00236035 0.00708104 0.00747443 0.00354052]"
"[0.03876327 0.02076604 0.02861098 0.04937702 0.02814952 0.02307337
 0.03645593 0.01615136 0.01338256 0.01938163 0.03045685 0.00969082
 0.02215044 0.02814952 0.0170743  0.02999539 0.03922473 0.0369174
 0.02261191 0.03091832 0.02584218 0.01245962 0.02676511 0.00646054
 0.02630365 0.02030457 0.01384402 0.00784495 0.01522843 0.01384402
 0.01753576 0.00507614 0.01384402 0.01061375 0.02215044 0.00230734
 0.01892017 0.00646054 0.00461467 0.00415321 0.0170743  0.00553761
 0.00876788 0.00369174 0.00323027 0.00046147 0.01522843 0.01384402
 0.00369174 0.00415321 0.00922935 0.00092293 0.00599908 0.00369174
 0.00646054 0.01245962 0.00599908 0.00184587 0.01430549 0.0027688
 0.00646054 0.00969082 0.0027688  0.0027688  0.00507614 0.
 0.00553761 0.00507614 0.00369174 0.00046147 0.00323027]"
"[0.01521217 0.04123299 0.04283427 0.02241793 0.03642914 0.02922338
 0.03322658 0.0256205  0.01961569 0.0236189  0.0336269  0.01921537
 0.01321057 0.02882306 0.02001601 0.0276221  0.02161729 0.01681345
 0.0256205  0.0256205  0.01841473 0.02001601 0.00840673 0.02081665
 0.02041633 0.00880705 0.01921537 0.00720576 0.01160929 0.01721377
 0.01361089 0.01521217 0.01000801 0.0060048  0.01240993 0.00880705
 0.00320256 0.00760608 0.00680544 0.01801441 0.00800641 0.00800641
 0.01401121 0.01120897 0.01080865 0.00320256 0.00360288 0.01000801
 0.01240993 0.01080865 0.0060048  0.00840673 0.0060048  0.00440352
 0.00320256 0.0040032  0.01240993 0.00560448 0.0060048  0.01120897
 0.00680544 0.0040032  0.00360288 0.00720576 0.00680544 0.01120897
 0.00640512 0.00160128 0.00840673 0.00280224 0.00640512]"
"[0.03536977 0.01699587 0.03307304 0.03445108 0.01791456 0.02618282
 0.03353238 0.02296739 0.02067065 0.0202113  0.02158934 0.01883326
 0.01607717 0.02434543 0.02158934 0.03674782 0.03169499 0.02526412
 0.0192926  0.0202113  0.0202113  0.01010565 0.01745521 0.01469913
 0.02802021 0.0202113  0.01240239 0.01010565 0.01010565 0.01423978
 0.01515847 0.01745521 0.01378043 0.01332108 0.02204869 0.00551217
 0.01791456 0.00597152 0.01286174 0.00643087 0.00826826 0.00918695
 0.00689022 0.00459348 0.00689022 0.00505282 0.01653652 0.00918695
 0.010565   0.01332108 0.01102435 0.00275609 0.00275609 0.00597152
 0.00734956 0.01010565 0.00826826 0.00551217 0.01240239 0.00459348
 0.00367478 0.00597152 0.00734956 0.0009187  0.00459348 0.00229674
 0.01148369 0.00780891 0.00505282 0.00183739 0.00275609]"
"[0.04493872 0.02905129 0.01770313 0.02541988 0.0376759  0.0240581
 0.02587381 0.02950522 0.01861099 0.01588743 0.01861099 0.02133454
 0.02723559 0.01452565 0.01634135 0.01951884 0.01724921 0.02496596
 0.01815706 0.02042669 0.03041307 0.0154335  0.02587381 0.01089424
 0.01361779 0.00635497 0.02451203 0.01815706 0.0154335  0.02042669
 0.01452565 0.00907853 0.01452565 0.00817068 0.01044031 0.01679528
 0.00771675 0.01361779 0.00635497 0.00272356 0.00817068 0.01770313
 0.01089424 0.00907853 0.0068089  0.00590104 0.00907853 0.00544712
 0.00907853 0.00635497 0.01089424 0.0068089  0.01316387 0.00317749
 0.00817068 0.01134816 0.00907853 0.00136178 0.01225601 0.01270994
 0.01089424 0.0068089  0.0068089  0.00907853 0.00907853 0.00272356
 0.00317749 0.00363141 0.00136178 0.00635497 0.01044031]"
"[0.03037494 0.02705268 0.01613669 0.0170859  0.02942572 0.0223066
 0.01186521 0.00806834 0.0336972  0.04318937 0.01613669 0.03417181
 0.01803512 0.01566208 0.03844328 0.0056953  0.00664452 0.01233982
 0.00522069 0.01091599 0.01803512 0.03749407 0.00379687 0.0560038
 0.00094922 0.02088277 0.00237304 0.00664452 0.01044139 0.01186521
 0.0056953  0.01423825 0.0056953  0.01423825 0.03227337 0.0056953
 0.0056953  0.00237304 0.02847651 0.02040816 0.01044139 0.00379687
 0.00379687 0.01471286 0.01803512 0.03512103 0.01328904 0.02088277
 0.00284765 0.00474608 0.00474608 0.0113906  0.00522069 0.02515425
 0.00332226 0.00189843 0.00189843 0.04129093 0.00949217 0.00474608
 0.00142383 0.00047461 0.00949217 0.00427148 0.00664452 0.01423825
 0.00616991 0.00379687 0.01091599 0.        ]"
"[0.01890587 0.0390185  0.0313757  0.02051488 0.02172164 0.0152856
 0.01850362 0.02534191 0.03298471 0.04223652 0.02212389 0.02413516
 0.01649236 0.01568785 0.03338697 0.01769912 0.01005632 0.02051488
 0.01407884 0.01206758 0.0305712  0.02896219 0.0084473  0.03016895
 0.00683829 0.01126307 0.00925181 0.02091714 0.01166533 0.01327434
 0.01971038 0.01367659 0.00804505 0.00925181 0.01488335 0.02172164
 0.00884956 0.0084473  0.02896219 0.01005632 0.00362027 0.0084473
 0.00925181 0.01166533 0.00925181 0.01045857 0.0076428  0.01246983
 0.01045857 0.00643604 0.00522928 0.01126307 0.00965406 0.01568785
 0.00281577 0.00362027 0.00482703 0.00804505 0.00281577 0.01166533
 0.00442478 0.00683829 0.02172164 0.00402253 0.01005632 0.0076428
 0.00080451 0.00040225 0.00724055 0.00281577 0.00160901]"
"[0.01467972 0.03647687 0.04359431 0.04581851 0.02669039 0.03825623
 0.02802491 0.02179715 0.02001779 0.02980427 0.03603203 0.02179715
 0.01245552 0.02001779 0.01734875 0.01467972 0.01467972 0.02046263
 0.00934164 0.01868327 0.02846975 0.01734875 0.02580071 0.01690391
 0.00800712 0.01379004 0.0066726  0.02090747 0.01156584 0.02268683
 0.00845196 0.02802491 0.00533808 0.00934164 0.00978648 0.00978648
 0.0044484  0.00489324 0.011121   0.00711744 0.00756228 0.01690391
 0.00400356 0.00400356 0.01690391 0.00533808 0.0088968  0.00711744
 0.01423488 0.01023132 0.00489324 0.01957295 0.00578292 0.00978648
 0.00177936 0.00578292 0.0022242  0.00400356 0.00578292 0.01467972
 0.01690391 0.00578292 0.00311388 0.00489324 0.01156584 0.01023132
 0.00756228 0.00088968 0.00266904 0.00177936 0.00400356]"
"[0.02808112 0.05031201 0.05460218 0.02145086 0.02808112 0.03471139
 0.01482059 0.03978159 0.03978159 0.02457098 0.02769111 0.02223089
 0.01794072 0.00936037 0.0198908  0.024961   0.01443058 0.00663027
 0.03471139 0.01872075 0.02457098 0.01677067 0.01014041 0.01482059
 0.01170047 0.00585023 0.02574103 0.01950078 0.01677067 0.01131045
 0.01950078 0.01443058 0.00858034 0.00702028 0.00819033 0.01404056
 0.00897036 0.01872075 0.00780031 0.00897036 0.00117005 0.0074103
 0.01326053 0.00663027 0.00663027 0.00351014 0.00312012 0.0074103
 0.00585023 0.01053042 0.00390016 0.01014041 0.01716069 0.01053042
 0.00312012 0.01092044 0.00663027 0.0050702  0.00117005 0.00273011
 0.00273011 0.00897036 0.00468019 0.00780031 0.00429017 0.00351014
 0.00117005 0.00039002 0.00468019 0.00936037 0.00936037]"
"[0.02768496 0.02577566 0.02959427 0.04009547 0.02434368 0.03198091
 0.02673031 0.01384248 0.02959427 0.01336516 0.02625298 0.02529833
 0.02911695 0.02720764 0.01622912 0.03054893 0.02195704 0.02004773
 0.02338902 0.03245823 0.01575179 0.02434368 0.0176611  0.0052506
 0.01575179 0.01336516 0.01193317 0.01050119 0.01002387 0.02529833
 0.02386635 0.01957041 0.01288783 0.01002387 0.00954654 0.00238663
 0.0124105  0.0071599  0.00238663 0.01479714 0.01384248 0.00811456
 0.01718377 0.0052506  0.01384248 0.00620525 0.0071599  0.01097852
 0.00906921 0.01288783 0.00811456 0.00763723 0.00763723 0.00572792
 0.00381862 0.00620525 0.00190931 0.00381862 0.00620525 0.01050119
 0.00334129 0.00954654 0.00047733 0.00572792 0.00906921 0.00190931
 0.01097852 0.00190931 0.00381862 0.00286396 0.00381862]"
"[0.01779026 0.04494382 0.06132959 0.02153558 0.03417603 0.03370787
 0.00889513 0.0159176  0.05243446 0.01872659 0.04681648 0.02996255
 0.02153558 0.0079588  0.00749064 0.02013109 0.00280899 0.01123596
 0.02668539 0.0093633  0.02808989 0.01451311 0.02340824 0.01264045
 0.00561798 0.01685393 0.01825843 0.01310861 0.00608614 0.02013109
 0.02668539 0.01310861 0.01451311 0.00374532 0.00421348 0.00280899
 0.0159176  0.01029963 0.00608614 0.03745318 0.00280899 0.0079588
 0.03136704 0.00468165 0.01825843 0.00561798 0.00655431 0.00702247
 0.00514981 0.00421348 0.00561798 0.00421348 0.01123596 0.00468165
 0.00421348 0.00421348 0.00187266 0.01170412 0.00374532 0.00983146
 0.01451311 0.01779026 0.00187266 0.0079588  0.00234082 0.0079588
 0.00093633 0.         0.00093633 0.00093633 0.00280899]"
"[0.19837158 0.00814212 0.00296077 0.02516654 0.01332346 0.00592154
 0.00074019 0.00370096 0.00370096 0.         0.00444115 0.01332346
 0.0392302  0.01776462 0.0096225  0.01480385 0.00814212 0.00740192
 0.00148038 0.02072539 0.00222058 0.00444115 0.00518135 0.00370096
 0.00296077 0.03108808 0.00444115 0.00222058 0.01332346 0.00592154
 0.01776462 0.01702443 0.02146558 0.08290155 0.00074019 0.00370096
 0.01332346 0.00074019 0.00370096 0.00518135 0.05255366 0.01406366
 0.00074019 0.01036269 0.         0.05107328 0.00518135 0.00222058
 0.         0.00148038 0.04071058 0.00222058 0.00814212 0.00074019
 0.02590674 0.02368616 0.00370096 0.00518135 0.01480385 0.00074019
 0.00296077 0.00074019 0.00296077 0.02294597 0.00148038 0.0199852
 0.03108808 0.00148038 0.00888231 0.         0.00296077]"
"[0.12366864 0.00946746 0.01597633 0.02781065 0.01893491 0.02899408
 0.00591716 0.00118343 0.02189349 0.00650888 0.02307692 0.02189349
 0.0556213  0.00177515 0.00236686 0.02307692 0.         0.01656805
 0.01360947 0.02781065 0.00887574 0.00710059 0.03254438 0.00059172
 0.00414201 0.04852071 0.00769231 0.00236686 0.00236686 0.01597633
 0.01715976 0.00887574 0.05976331 0.04142012 0.00118343 0.00118343
 0.04201183 0.00295858 0.00177515 0.0147929  0.01301775 0.01360947
 0.00769231 0.00118343 0.00177515 0.00532544 0.02899408 0.0035503
 0.00414201 0.01065089 0.02307692 0.0035503  0.00710059 0.00177515
 0.04556213 0.01005917 0.         0.00591716 0.00532544 0.00295858
 0.01005917 0.00887574 0.         0.00650888 0.00769231 0.
 0.00118343 0.         0.         0.         0.00295858]"
"[0.07032755 0.01589595 0.0216763  0.02986513 0.02986513 0.02312139
 0.00529865 0.01011561 0.04287091 0.00963391 0.02456647 0.04576108
 0.06213873 0.00385356 0.00674374 0.01396917 0.00192678 0.011079
 0.01252408 0.022158   0.00433526 0.00963391 0.03949904 0.00240848
 0.00144509 0.04431599 0.00818882 0.00867052 0.00578035 0.00915222
 0.01782274 0.02071291 0.04865125 0.022158   0.00433526 0.00433526
 0.03131021 0.00963391 0.00337187 0.01541426 0.00385356 0.01541426
 0.01493256 0.00144509 0.01830443 0.00963391 0.01830443 0.00626204
 0.0004817  0.01589595 0.01830443 0.00289017 0.00433526 0.00529865
 0.02312139 0.01156069 0.         0.01348748 0.00626204 0.00144509
 0.00578035 0.00818882 0.0004817  0.00963391 0.00096339 0.00192678
 0.00144509 0.         0.00096339 0.00433526 0.0004817 ]"
"[0.11264016 0.02446483 0.01834862 0.009684   0.01783894 0.02599388
 0.00509684 0.01325178 0.03058104 0.01529052 0.0158002  0.03720693
 0.01936799 0.00407747 0.00917431 0.0127421  0.0030581  0.01478084
 0.0127421  0.0127421  0.0254842  0.00713558 0.00764526 0.01121305
 0.00356779 0.00866463 0.02599388 0.01427115 0.01987768 0.01630989
 0.0158002  0.01325178 0.00713558 0.00509684 0.01121305 0.01019368
 0.01121305 0.01783894 0.00509684 0.01019368 0.00458716 0.0158002
 0.01427115 0.00866463 0.00917431 0.01070336 0.01427115 0.01427115
 0.00458716 0.01325178 0.01121305 0.00713558 0.02599388 0.00815494
 0.02140673 0.02293578 0.009684   0.00764526 0.00662589 0.00458716
 0.02344546 0.01325178 0.00152905 0.02599388 0.00713558 0.00407747
 0.00101937 0.00050968 0.0030581  0.00713558 0.0158002 ]"
"[0.00946372 0.04652997 0.03903785 0.01735016 0.01419558 0.01301262
 0.03154574 0.06940063 0.01498423 0.02050473 0.02326498 0.00630915
 0.00473186 0.02523659 0.02247634 0.01656151 0.04455836 0.01537855
 0.03272871 0.01025237 0.01735016 0.0126183  0.00473186 0.00867508
 0.03706625 0.0035489  0.02681388 0.0216877  0.01537855 0.0126183
 0.01656151 0.00749211 0.00078864 0.00394322 0.01735016 0.02839117
 0.00078864 0.03272871 0.01182965 0.00315457 0.00433754 0.00473186
 0.01222397 0.00749211 0.00315457 0.00118297 0.00157729 0.00709779
 0.0126183  0.00709779 0.00315457 0.00630915 0.01380126 0.00315457
 0.00039432 0.01537855 0.01301262 0.00078864 0.00630915 0.00828076
 0.00276025 0.00473186 0.01458991 0.00078864 0.0090694  0.0055205
 0.00709779 0.01656151 0.01064669 0.02444795 0.01064669]"
"[0.13236152 0.01457726 0.00816327 0.01982507 0.02157434 0.01982507
 0.0058309  0.00991254 0.01865889 0.00466472 0.02157434 0.02390671
 0.01690962 0.0058309  0.00524781 0.01282799 0.00349854 0.01049563
 0.00874636 0.01924198 0.01632653 0.00408163 0.01865889 0.00349854
 0.00291545 0.0180758  0.00874636 0.0122449  0.02274052 0.01107872
 0.02390671 0.01690962 0.02040816 0.01166181 0.00932945 0.00466472
 0.01982507 0.00641399 0.00058309 0.01457726 0.02857143 0.03906706
 0.0122449  0.00291545 0.01107872 0.00174927 0.01107872 0.0058309
 0.00641399 0.00758017 0.03673469 0.00466472 0.01341108 0.00641399
 0.03556851 0.04314869 0.00233236 0.00466472 0.02390671 0.00816327
 0.00932945 0.01166181 0.00116618 0.02157434 0.00349854 0.00524781
 0.00641399 0.00058309 0.00174927 0.00058309 0.00233236]"
"[0.01178707 0.04296578 0.03193916 0.03079848 0.02129278 0.02623574
 0.03802281 0.0243346  0.00798479 0.05057034 0.01558935 0.03117871
 0.00874525 0.04904943 0.03612167 0.01596958 0.03193916 0.03954373
 0.01102662 0.01102662 0.01444867 0.03117871 0.01102662 0.04144487
 0.01292776 0.00798479 0.00874525 0.01444867 0.00912548 0.01178707
 0.00228137 0.00494297 0.00342205 0.00836502 0.02471483 0.01825095
 0.00304183 0.00380228 0.02623574 0.00114068 0.00836502 0.00380228
 0.00418251 0.01292776 0.00646388 0.00380228 0.00494297 0.00722433
 0.00722433 0.01026616 0.00456274 0.01406844 0.00228137 0.01673004
 0.00190114 0.         0.0095057  0.00114068 0.00722433 0.00684411
 0.00570342 0.00228137 0.00988593 0.00076046 0.01064639 0.00380228
 0.00874525 0.01140684 0.01026616 0.00532319 0.00228137]"
"[0.06652542 0.04322034 0.03855932 0.01567797 0.01864407 0.01737288
 0.02457627 0.02415254 0.01737288 0.0220339  0.03050847 0.01398305
