0
 0.00595681 0.0014892  0.01265823 0.0014892  0.00595681 0.00372301
 0.0022338  0.0446761  0.03574088 0.01191363 0.0007446  0.00297841
 0.00521221 0.02755026 0.00372301 0.03127327 0.00372301]"
"[0.03810902 0.02074288 0.04872166 0.0458273  0.03232031 0.01784853
 0.0067535  0.0067535  0.01929571 0.05402798 0.03617945 0.01640135
 0.0067535  0.01929571 0.00868307 0.02074288 0.00771828 0.04968644
 0.02701399 0.01640135 0.01013025 0.01398939 0.02797877 0.0067535
 0.00337675 0.01543657 0.01350699 0.00337675 0.01013025 0.02267246
 0.02556681 0.02315485 0.01736614 0.01061264 0.00241196 0.01013025
 0.00578871 0.00916546 0.00530632 0.01929571 0.00289436 0.01157742
 0.02363724 0.00820068 0.04196816 0.00578871 0.00578871 0.01688374
 0.00820068 0.00868307 0.00241196 0.01543657 0.0062711  0.00144718
 0.00096479 0.01688374 0.01013025 0.00916546 0.00096479 0.
 0.00723589 0.00241196 0.00868307 0.00241196 0.00530632 0.00530632
 0.01013025 0.         0.         0.00192957 0.00385914]"
"[0.03934871 0.00768883 0.01673451 0.0199005  0.00723654 0.02351877
 0.04387155 0.0339213  0.01402081 0.01763908 0.00723654 0.06060606
 0.04975124 0.0312076  0.02351877 0.01447309 0.00678426 0.01854365
 0.0199005  0.00452284 0.01718679 0.0226142  0.00995025 0.01040253
 0.01673451 0.01447309 0.00723654 0.01763908 0.02578019 0.01492537
 0.01628223 0.00904568 0.01356852 0.00768883 0.00949796 0.01628223
 0.01040253 0.01175938 0.00452284 0.01311624 0.02487562 0.01402081
 0.00768883 0.00814111 0.00090457 0.00452284 0.00497512 0.00180914
 0.00180914 0.01537766 0.03573044 0.00587969 0.00497512 0.0312076
 0.00497512 0.00226142 0.00587969 0.00995025 0.01266395 0.0113071
 0.00723654 0.00045228 0.00226142 0.01447309 0.00904568 0.00180914
 0.00135685 0.00316599 0.00723654 0.00361827 0.01085482]"
"[0.03997335 0.03064624 0.03331113 0.02398401 0.04596935 0.0146569
 0.00199867 0.00732845 0.01998668 0.01199201 0.03797468 0.00266489
 0.01332445 0.00932712 0.02531646 0.04996669 0.01865423 0.01199201
 0.02598268 0.02331779 0.02265157 0.00932712 0.02798135 0.00999334
 0.00133245 0.005996   0.01199201 0.00399734 0.00799467 0.00399734
 0.00466356 0.07594937 0.02398401 0.0206529  0.00532978 0.01065956
 0.00799467 0.005996   0.04263824 0.0266489  0.00066622 0.01132578
 0.04197202 0.00333111 0.02731512 0.01065956 0.00199867 0.01199201
 0.00666223 0.00266489 0.00066622 0.00532978 0.00466356 0.00266489
 0.005996   0.005996   0.02331779 0.00466356 0.00133245 0.00333111
 0.00333111 0.00066622 0.00532978 0.00666223 0.00199867 0.00532978
 0.00333111 0.         0.00399734 0.01132578 0.00333111]"
"[0.05729677 0.01958864 0.02987267 0.03917728 0.02840353 0.0337904
 0.01126347 0.01322233 0.0244858  0.02497551 0.02007835 0.01665034
 0.0244858  0.01567091 0.01518119 0.03428012 0.01322233 0.02595495
 0.03281097 0.0093046  0.01028404 0.0122429  0.01126347 0.01469148
 0.01420176 0.01909892 0.01567091 0.01860921 0.00979432 0.02007835
 0.00783546 0.01322233 0.01909892 0.00489716 0.02056807 0.0215475
 0.0215475  0.00734574 0.00979432 0.0093046  0.00146915 0.02105779
 0.0122429  0.01273262 0.0029383  0.00489716 0.00587659 0.00587659
 0.00734574 0.00636631 0.01126347 0.00881489 0.01126347 0.00685602
 0.00440744 0.00587659 0.00832517 0.01077375 0.01518119 0.0029383
 0.00734574 0.00636631 0.0029383  0.00538688 0.01273262 0.00391773
 0.00636631 0.00636631 0.         0.00587659 0.00538688]"
"[0.01953908 0.01653307 0.02354709 0.03106212 0.06162325 0.04158317
 0.00300601 0.01202405 0.01603206 0.0240481  0.04308617 0.00601202
 0.00751503 0.00701403 0.03907816 0.01803607 0.0495992  0.01202405
 0.00801603 0.02204409 0.05511022 0.00651303 0.01202405 0.01703407
 0.00200401 0.00901804 0.01052104 0.01002004 0.00601202 0.01452906
 0.00751503 0.00300601 0.00350701 0.01903808 0.00901804 0.01402806
 0.03557114 0.01102204 0.01352705 0.00551102 0.001002   0.01603206
 0.02254509 0.00701403 0.00901804 0.02004008 0.00551102 0.01302605
 0.00300601 0.00300601 0.00300601 0.00250501 0.03206413 0.00400802
 0.03056112 0.01503006 0.00350701 0.01152305 0.01503006 0.00400802
 0.00951904 0.001002   0.00300601 0.00300601 0.00450902 0.00300601
 0.00701403 0.000501   0.00901804 0.00150301 0.01052104]"
"[0.00761615 0.06169078 0.01294745 0.01447068 0.01294745 0.00304646
 0.01218583 0.02056359 0.06473724 0.02513328 0.03198781 0.00228484
 0.0053313  0.01980198 0.01675552 0.01447068 0.01599391 0.01294745
 0.02817974 0.04417365 0.01827875 0.03503427 0.0418888  0.01980198
 0.00609292 0.00913938 0.04112719 0.00304646 0.00913938 0.01523229
 0.00380807 0.02208682 0.0106626  0.02817974 0.00228484 0.00076161
 0.00152323 0.03808073 0.01294745 0.0106626  0.00837776 0.00304646
 0.01980198 0.00761615 0.00609292 0.01751714 0.03884235 0.00228484
 0.0053313  0.00228484 0.         0.00609292 0.00076161 0.
 0.00152323 0.00380807 0.01294745 0.00076161 0.00076161 0.00304646
 0.00304646 0.00913938 0.02208682 0.00685453 0.00304646 0.01447068
 0.00152323 0.00837776 0.02056359 0.01294745]"
"[0.02556299 0.05356056 0.03651856 0.01765064 0.01460743 0.01399878
 0.008521   0.00912964 0.01947657 0.02860621 0.01095557 0.02738892
 0.03043214 0.03043214 0.017042   0.01460743 0.02069385 0.02008521
 0.00730371 0.01460743 0.02617164 0.01947657 0.03347535 0.01034693
 0.00304321 0.00669507 0.01399878 0.00243457 0.04747413 0.00973828
 0.01643335 0.00973828 0.00912964 0.03104078 0.01034693 0.00669507
 0.00669507 0.01095557 0.01460743 0.02312842 0.00791236 0.01034693
 0.01765064 0.00486914 0.00730371 0.00486914 0.00608643 0.00486914
 0.00608643 0.01095557 0.02008521 0.         0.00365186 0.02617164
 0.00121729 0.01460743 0.01399878 0.00669507 0.00304321 0.00547778
 0.01034693 0.01095557 0.00730371 0.01947657 0.00730371 0.01399878
 0.00608643 0.00121729 0.         0.00791236 0.00669507]"
"[0.06870897 0.01750547 0.03719912 0.03676149 0.01969365 0.01838074
 0.02669584 0.02538293 0.01094092 0.0166302  0.01006565 0.04726477
 0.03938731 0.04507659 0.00919037 0.03063457 0.00656455 0.02100656
 0.01969365 0.00656455 0.00568928 0.01925602 0.00962801 0.00919037
 0.01225383 0.01094092 0.01269147 0.01619256 0.02625821 0.02100656
 0.00656455 0.01050328 0.01531729 0.00087527 0.00568928 0.02100656
 0.00700219 0.00393873 0.00218818 0.02100656 0.01006565 0.00787746
 0.00656455 0.01181619 0.00525164 0.00043764 0.00087527 0.01050328
 0.00743982 0.02800875 0.02669584 0.01575492 0.00612691 0.01619256
 0.00131291 0.00568928 0.00962801 0.00787746 0.00919037 0.01006565
 0.01050328 0.00131291 0.00131291 0.004814   0.00962801 0.00218818
 0.00393873 0.00175055 0.00175055 0.00525164 0.00962801]"
"[0.03591519 0.01730852 0.03202077 0.0428386  0.03331891 0.05019472
 0.01557767 0.02206837 0.02423193 0.03072263 0.02336651 0.01601039
 0.02077023 0.02206837 0.0298572  0.01514496 0.02596279 0.01817395
 0.00908698 0.00951969 0.02596279 0.01427953 0.01254868 0.01774124
 0.01341411 0.01384682 0.01254868 0.02250108 0.01081783 0.01341411
 0.02033752 0.00259628 0.00216357 0.00951969 0.00865426 0.02120294
 0.02812635 0.0099524  0.00692341 0.0064907  0.00908698 0.01038511
 0.01557767 0.00908698 0.00519256 0.01427953 0.0064907  0.01471225
 0.00259628 0.00735612 0.00778884 0.00259628 0.02553007 0.00562527
 0.01081783 0.00389442 0.00086543 0.00822155 0.01860666 0.00735612
 0.00865426 0.00259628 0.00302899 0.00173085 0.0034617  0.00389442
 0.0034617  0.00475984 0.00692341 0.00302899 0.00519256]"
"[0.04136148 0.00517019 0.0344679  0.02283498 0.01206377 0.0344679
 0.0529944  0.05514864 0.02197329 0.01981904 0.01378716 0.02542008
 0.03834554 0.02455838 0.02929772 0.01809565 0.02455838 0.0168031
 0.01981904 0.00301594 0.01464886 0.02714347 0.00646273 0.02068074
 0.03489875 0.02757432 0.01249461 0.02886687 0.0176648  0.02068074
 0.01378716 0.00301594 0.00904782 0.00215424 0.02154244 0.00818613
 0.01077122 0.01077122 0.00603188 0.00344679 0.02714347 0.00818613
 0.00473934 0.00904782 0.00258509 0.00732443 0.00861698 0.00904782
 0.0008617  0.00430849 0.00387764 0.00387764 0.00646273 0.00689358
 0.00818613 0.00215424 0.0008617  0.01163292 0.00344679 0.00775528
 0.00732443 0.00215424 0.0008617  0.00301594 0.00904782 0.00043085
 0.00258509 0.00689358 0.00517019 0.00129255 0.01034037]"
"[0.01871345 0.05730994 0.02865497 0.0245614  0.02280702 0.00643275
 0.00643275 0.00467836 0.01988304 0.02222222 0.04444444 0.00994152
 0.00409357 0.01637427 0.0128655  0.01929825 0.02163743 0.01988304
 0.01637427 0.04035088 0.01929825 0.01637427 0.0245614  0.01812865
 0.00409357 0.00175439 0.02046784 0.         0.0122807  0.00584795
 0.00116959 0.02748538 0.01520468 0.04795322 0.00526316 0.00760234
 0.00292398 0.0251462  0.03391813 0.01812865 0.00760234 0.00994152
 0.00994152 0.01111111 0.0374269  0.01929825 0.01578947 0.01403509
 0.0128655  0.00584795 0.00233918 0.01520468 0.00467836 0.00409357
 0.01403509 0.00116959 0.01637427 0.00233918 0.00116959 0.
 0.00233918 0.01637427 0.0128655  0.00643275 0.00233918 0.00935673
 0.00292398 0.00409357 0.00467836 0.00818713 0.0005848 ]"
"[0.05138169 0.02072539 0.04015544 0.02892919 0.01856649 0.02374784
 0.02936097 0.0306563  0.03238342 0.01943005 0.00690846 0.03670121
 0.03195164 0.02374784 0.01986183 0.02677029 0.01079447 0.01338515
 0.03108808 0.01165803 0.00949914 0.02547496 0.01165803 0.01727116
 0.02374784 0.03626943 0.0164076  0.01770294 0.01381693 0.01597582
 0.01597582 0.00431779 0.01295337 0.00561313 0.00863558 0.02331606
 0.00949914 0.01338515 0.00518135 0.00690846 0.01208981 0.01468048
 0.00431779 0.00518135 0.00129534 0.00561313 0.00777202 0.00259067
 0.00388601 0.00863558 0.01683938 0.00518135 0.00647668 0.00993092
 0.00431779 0.00561313 0.00388601 0.01165803 0.00949914 0.01122625
 0.00863558 0.00259067 0.00172712 0.00690846 0.00863558 0.00129534
 0.00302245 0.00431779 0.00086356 0.00259067 0.00690846]"
"[0.04347826 0.03375959 0.01892583 0.02659847 0.01227621 0.02199488
 0.04398977 0.04092072 0.03836317 0.02455243 0.01023018 0.0112532
 0.01278772 0.02046036 0.01636829 0.02148338 0.01278772 0.01074169
 0.03222506 0.01483376 0.00255754 0.02046036 0.0168798  0.0286445
 0.02762148 0.02455243 0.02813299 0.02762148 0.0168798  0.01176471
 0.0168798  0.02557545 0.02199488 0.00613811 0.02404092 0.00460358
 0.00409207 0.01023018 0.0112532  0.01381074 0.01636829 0.00358056
 0.00255754 0.00767263 0.00409207 0.0056266  0.01892583 0.00511509
 0.01585678 0.0056266  0.00102302 0.00767263 0.00255754 0.00409207
 0.00409207 0.0056266  0.00869565 0.00306905 0.00153453 0.00511509
 0.00358056 0.0168798  0.00204604 0.00767263 0.0056266  0.00255754
 0.00613811 0.0056266  0.00255754 0.00409207 0.00255754]"
"[0.03761062 0.01106195 0.03672566 0.03274336 0.02345133 0.02345133
 0.02743363 0.03761062 0.02212389 0.0340708  0.01283186 0.02699115
 0.0300885  0.03318584 0.02256637 0.02654867 0.01769912 0.02079646
 0.01725664 0.00176991 0.01681416 0.02654867 0.01061947 0.0119469
 0.02123894 0.01637168 0.01946903 0.02345133 0.01504425 0.01814159
 0.01238938 0.00752212 0.00973451 0.00221239 0.01283186 0.01061947
 0.0079646  0.01504425 0.00575221 0.0119469  0.01681416 0.00973451
 0.01238938 0.01150442 0.01106195 0.00619469 0.00973451 0.0079646
 0.00176991 0.00663717 0.0039823  0.01371681 0.00707965 0.01150442
 0.00353982 0.00752212 0.00309735 0.01238938 0.00353982 0.01017699
 0.01017699 0.00088496 0.00044248 0.00575221 0.00619469 0.00619469
 0.00619469 0.00575221 0.00575221 0.00486726 0.00575221]"
"[0.04093264 0.02279793 0.02227979 0.02953368 0.02176166 0.02590674
 0.03782383 0.03419689 0.02279793 0.01813472 0.01761658 0.01917098
 0.00829016 0.0238342  0.01139896 0.01761658 0.01968912 0.0119171
 0.03212435 0.00777202 0.01139896 0.02331606 0.0134715  0.01813472
 0.02642487 0.02072539 0.01865285 0.02176166 0.01295337 0.01139896
 0.01139896 0.02590674 0.01761658 0.00984456 0.01968912 0.00725389
 0.01813472 0.01088083 0.01554404 0.00414508 0.01606218 0.00880829
 0.01088083 0.01813472 0.00621762 0.00880829 0.00932642 0.00777202
 0.01554404 0.00466321 0.0015544  0.00880829 0.00414508 0.00569948
 0.00621762 0.00362694 0.00621762 0.01036269 0.00725389 0.00673575
 0.00673575 0.0119171  0.00621762 0.00466321 0.00466321 0.0015544
 0.01139896 0.00984456 0.00569948 0.00259067 0.00362694]"
"[0.01835798 0.02753697 0.02396736 0.02702703 0.01376849 0.02192759
 0.02345742 0.0290668  0.02498725 0.03212647 0.0209077  0.02498725
 0.02243753 0.02192759 0.01784804 0.01682815 0.01070882 0.0254972
 0.0163182  0.01172871 0.01070882 0.01988781 0.02243753 0.0209077
 0.01121877 0.03059663 0.0209077  0.01121877 0.02498725 0.0209077
 0.02039776 0.00662927 0.0163182  0.00662927 0.01172871 0.01886792
 0.00917899 0.00968893 0.00611933 0.01172871 0.01070882 0.0127486
 0.00407955 0.00764916 0.00101989 0.01376849 0.00866905 0.00611933
 0.00917899 0.01325854 0.00968893 0.0081591  0.00560938 0.00917899
 0.00203978 0.02141764 0.00917899 0.00764916 0.00611933 0.00356961
 0.00917899 0.00356961 0.0045895  0.01376849 0.01019888 0.0045895
 0.00356961 0.00305966 0.01121877 0.0127486  0.01121877]"
"[0.0170068  0.02380952 0.0255102  0.02380952 0.04761905 0.04195011
 0.00510204 0.00623583 0.01190476 0.02891156 0.03854875 0.00453515
 0.01190476 0.00396825 0.03684807 0.01417234 0.06519274 0.03344671
 0.00340136 0.00340136 0.0521542  0.00396825 0.01360544 0.01077098
 0.01077098 0.00340136 0.00623583 0.01814059 0.00340136 0.00907029
 0.01303855 0.01133787 0.00170068 0.01303855 0.03628118 0.00680272
 0.03571429 0.01473923 0.03741497 0.00680272 0.00056689 0.0085034
 0.01643991 0.00453515 0.03741497 0.00963719 0.01077098 0.01530612
 0.00283447 0.00056689 0.00056689 0.00453515 0.01020408 0.00170068
 0.03117914 0.00113379 0.00396825 0.00340136 0.01133787 0.01077098
 0.00510204 0.01190476 0.00170068 0.00793651 0.00736961 0.00283447
 0.00113379 0.00623583 0.00736961 0.00226757 0.00510204]"
"[0.03474903 0.01303089 0.03233591 0.01640927 0.0453668  0.03474903
 0.00723938 0.00965251 0.01737452 0.02027027 0.0246139  0.02220077
 0.02123552 0.01737452 0.03040541 0.0226834  0.02944015 0.0265444
 0.01061776 0.01351351 0.0265444  0.00820463 0.01206564 0.01303089
 0.00916988 0.00820463 0.00868726 0.01689189 0.00675676 0.01930502
 0.0265444  0.01110039 0.01206564 0.01206564 0.01882239 0.02123552
 0.03378378 0.00675676 0.01303089 0.01689189 0.00144788 0.01061776
 0.01737452 0.00772201 0.00868726 0.00820463 0.00241313 0.00965251
 0.00627413 0.00627413 0.01061776 0.00675676 0.01110039 0.01013514
 0.01351351 0.00530888 0.00965251 0.00772201 0.02799228 0.00916988
 0.01254826 0.00337838 0.00434363 0.00772201 0.00772201 0.00434363
 0.00289575 0.00048263 0.00241313 0.0019305  0.01061776]"
"[0.05354559 0.0130246  0.03473227 0.04389773 0.03859141 0.02267246
 0.01833092 0.02411963 0.0395562  0.02411963 0.02219006 0.01688374
 0.01157742 0.01205982 0.01784853 0.0265316  0.01736614 0.01350699
 0.0260492  0.01688374 0.00771828 0.01157742 0.00530632 0.0197781
 0.01350699 0.0260492  0.01495417 0.01833092 0.00916546 0.0260492
 0.01591896 0.00530632 0.02026049 0.00530632 0.01205982 0.01784853
 0.01109503 0.01109503 0.00820068 0.0062711  0.00385914 0.01495417
 0.02315485 0.01543657 0.00385914 0.01157742 0.00723589 0.01688374
 0.00289436 0.00337675 0.00385914 0.00482393 0.01688374 0.00337675
 0.00820068 0.01736614 0.00289436 0.01061264 0.00241196 0.00337675
 0.01205982 0.00192957 0.00096479 0.00385914 0.0130246  0.00241196
 0.00820068 0.0067535  0.00048239 0.00192957 0.01205982]"
"[0.0564872  0.02868491 0.04413063 0.03751103 0.03839365 0.02559576
 0.01544572 0.01544572 0.02162401 0.02603707 0.02162401 0.03309797
 0.02427184 0.04104148 0.01632833 0.03045013 0.01897617 0.02868491
 0.02250662 0.00617829 0.00970874 0.01544572 0.01588703 0.00529568
 0.00441306 0.01368049 0.01147396 0.00661959 0.02647838 0.01323919
 0.01853486 0.0141218  0.01368049 0.00617829 0.01235658 0.01853486
 0.00882613 0.00617829 0.00573698 0.02206531 0.0070609  0.01676964
 0.00661959 0.01191527 0.00485437 0.00617829 0.00088261 0.00750221
 0.00926743 0.01721094 0.01323919 0.01103266 0.00529568 0.00397176
 0.00926743 0.00220653 0.01235658 0.00353045 0.00485437 0.00353045
 0.00485437 0.00308914 0.00132392 0.00661959 0.00397176 0.01015004
 0.00397176 0.00044131 0.00353045 0.00176523 0.00176523]"
"[0.03864997 0.02177463 0.03592814 0.03864997 0.01360915 0.01850844
 0.02721829 0.03048449 0.03375068 0.02885139 0.02667392 0.01306478
 0.01360915 0.0239521  0.02504083 0.02504083 0.01143168 0.02721829
 0.02667392 0.01524224 0.00816549 0.02340773 0.0190528  0.0239521
 0.01850844 0.01469788 0.02994012 0.01143168 0.01034295 0.02667392
 0.01524224 0.01306478 0.01088732 0.00544366 0.00762112 0.00598802
 0.00272183 0.00979858 0.01034295 0.01197605 0.01034295 0.00979858
 0.01088732 0.01469788 0.00816549 0.00762112 0.01197605 0.01143168
 0.00816549 0.00598802 0.00272183 0.01578661 0.00762112 0.00108873
 0.00598802 0.00870985 0.00925422 0.00870985 0.00054437 0.00381056
 0.00870985 0.00381056 0.0016331  0.00217746 0.00762112 0.00544366
 0.00762112 0.00870985 0.00272183 0.00435493 0.00925422]"
"[0.06780627 0.01595442 0.05242165 0.03418803 0.03475783 0.01196581
 0.0022792  0.0045584  0.01595442 0.03133903 0.02051282 0.01424501
 0.00968661 0.03190883 0.01880342 0.05014245 0.01880342 0.04501425
 0.01139601 0.02905983 0.01310541 0.01253561 0.02108262 0.00740741
 0.0045584  0.01196581 0.00854701 0.0045584  0.01424501 0.01709402
 0.01652422 0.01994302 0.01082621 0.00968661 0.00683761 0.00683761
 0.00626781 0.002849   0.01310541 0.02792023 0.0022792  0.00740741
 0.01823362 0.00626781 0.03247863 0.01139601 0.0039886  0.01481481
 0.00968661 0.00740741 0.0011396  0.03361823 0.0045584  0.0034188
 0.00512821 0.01196581 0.01025641 0.00569801 0.         0.0005698
 0.00968661 0.0034188  0.0045584  0.0034188  0.0034188  0.00569801
 0.01310541 0.0005698  0.0017094  0.0022792  0.00512821]"
"[0.         0.18937446 0.00685518 0.00771208 0.00257069 0.00942588
 0.00257069 0.         0.02485004 0.00685518 0.01113967 0.0017138
 0.0008569  0.         0.01113967 0.0017138  0.00856898 0.00685518
 0.02142245 0.01285347 0.05484147 0.01028278 0.03084833 0.00856898
 0.0017138  0.0008569  0.02227935 0.         0.00771208 0.00257069
 0.00257069 0.02399314 0.01028278 0.05484147 0.0008569  0.00257069
 0.01199657 0.08226221 0.01456727 0.01028278 0.         0.0017138
 0.02056555 0.0008569  0.00342759 0.02570694 0.04627249 0.
 0.00342759 0.         0.0008569  0.         0.0008569  0.00257069
 0.         0.00342759 0.01799486 0.0008569  0.0017138  0.00771208
 0.         0.01199657 0.03427592 0.01456727 0.0008569  0.03170523
 0.0017138  0.02399314 0.02827763 0.03341902 0.0008569 ]"
"[0.01066856 0.1059744  0.01422475 0.03129445 0.02133713 0.00142248
 0.         0.00355619 0.03058321 0.01280228 0.02702703 0.00071124
 0.00071124 0.01422475 0.00782361 0.01635846 0.00497866 0.01635846
 0.02062589 0.07610242 0.00497866 0.01849218 0.0512091  0.01280228
 0.00142248 0.00284495 0.02347084 0.00071124 0.00853485 0.01351351
 0.00355619 0.03769559 0.00924609 0.06330014 0.00142248 0.00213371
 0.00071124 0.01351351 0.02987198 0.00853485 0.00213371 0.00213371
 0.00284495 0.01280228 0.01635846 0.01066856 0.00711238 0.00213371
 0.03698435 0.00213371 0.         0.00853485 0.00142248 0.
 0.00071124 0.0113798  0.01635846 0.00711238 0.         0.
 0.00355619 0.01991465 0.06330014 0.00071124 0.00853485 0.00284495
 0.00782361 0.00071124 0.0056899  0.01849218 0.00284495]"
"[0.01516919 0.06884481 0.02508751 0.02158693 0.02917153 0.00700117
 0.00233372 0.00583431 0.02800467 0.01983664 0.05600933 0.0075846
 0.00291715 0.01458576 0.01575263 0.01283547 0.0134189  0.03383897
 0.02275379 0.07759627 0.0075846  0.01108518 0.04725788 0.01050175
 0.00175029 0.00116686 0.01400233 0.00116686 0.00291715 0.00816803
 0.00350058 0.02975496 0.01691949 0.0495916  0.00408401 0.00466744
 0.00233372 0.00700117 0.01400233 0.01225204 0.00058343 0.00641774
 0.01575263 0.01400233 0.02625438 0.01691949 0.00583431 0.01516919
 0.0361727  0.00816803 0.00291715 0.01050175 0.00408401 0.00058343
 0.00525088 0.00466744 0.00933489 0.00116686 0.00058343 0.00058343
 0.00233372 0.0134189  0.03150525 0.00116686 0.00058343 0.01108518
 0.0075846  0.00058343 0.00116686 0.01516919 0.00058343]"
"[0.01437987 0.10545237 0.02516477 0.01977232 0.02756141 0.00898742
 0.00419413 0.00179748 0.01018574 0.01437987 0.04433793 0.00539245
 0.01138406 0.01617735 0.00718993 0.01318155 0.0215698  0.02636309
 0.00838826 0.01437987 0.01318155 0.00838826 0.01557819 0.00898742
 0.00059916 0.00958658 0.0107849  0.00119832 0.02396645 0.01677651
 0.018574   0.00898742 0.02396645 0.01198322 0.01198322 0.01138406
 0.00479329 0.00659077 0.01557819 0.02995806 0.         0.02276812
 0.01437987 0.01258238 0.0107849  0.02037148 0.00659077 0.00958658
 0.0077891  0.01797484 0.00419413 0.01258238 0.0077891  0.00539245
 0.00898742 0.02276812 0.01677651 0.00539245 0.00239664 0.00239664
 0.00718993 0.01617735 0.01318155 0.01797484 0.00838826 0.02636309
 0.0077891  0.00179748 0.01737567 0.01378071 0.00539245]"
"[0.05358725 0.00575731 0.02480071 0.0146147  0.01240035 0.02657219
 0.05048716 0.03011515 0.01107174 0.01240035 0.0044287  0.06864482
 0.03720106 0.03985828 0.00930027 0.02125775 0.00664305 0.00974314
 0.0190434  0.00177148 0.00398583 0.01372896 0.0044287  0.00974314
 0.02568645 0.01018601 0.00797166 0.0279008  0.03631532 0.01284322
 0.01062888 0.0044287  0.02125775 0.00044287 0.01195748 0.02568645
 0.01284322 0.00487157 0.00177148 0.01992914 0.02967228 0.01417183
 0.00487157 0.00797166 0.00044287 0.00265722 0.00487157 0.00531444
 0.00088574 0.03188663 0.03410097 0.01328609 0.00797166 0.01594331
 0.00265722 0.00310009 0.0044287  0.00974314 0.01771479 0.01417183
 0.00531444 0.00177148 0.         0.00664305 0.00930027 0.
 0.00354296 0.00752879 0.00398583 0.0044287  0.00531444]"
"[0.00666667 0.11066667 0.02133333 0.02333333 0.01066667 0.00933333
 0.00466667 0.006      0.02066667 0.02466667 0.02333333 0.00466667
 0.008      0.01133333 0.00733333 0.01733333 0.00733333 0.02133333
 0.028      0.01666667 0.00533333 0.01133333 0.02333333 0.008
 0.00333333 0.01133333 0.024      0.00066667 0.01466667 0.01266667
 0.01466667 0.01533333 0.042      0.00933333 0.01333333 0.00866667
 0.00333333 0.00866667 0.01       0.01066667 0.00066667 0.01266667
 0.012      0.008      0.01333333 0.032      0.02666667 0.00933333
 0.016      0.00333333 0.00066667 0.01466667 0.004      0.00066667
 0.00733333 0.01266667 0.02       0.00333333 0.00133333 0.00133333
 0.006      0.02       0.03666667 0.01       0.004      0.01933333
 0.00933333 0.00666667 0.024      0.02333333 0.00666667]"
"[0.0372853  0.01005446 0.01424382 0.02639296 0.02932551 0.04105572
 0.03519062 0.0385421  0.02429828 0.01843318 0.02890658 0.02639296
 0.03812317 0.01382488 0.02639296 0.01089233 0.02178467 0.00754085
 0.01256808 0.00209468 0.01759531 0.01340595 0.00502723 0.02597403
 0.04440721 0.01885212 0.01005446 0.05194805 0.00628404 0.01466276
 0.00670297 0.00418936 0.00251362 0.00209468 0.02429828 0.01927105
 0.02555509 0.01424382 0.00544617 0.00335149 0.00837872 0.00837872
 0.00293255 0.01298701 0.00041894 0.0058651  0.00879765 0.00670297
 0.00041894 0.00418936 0.01508169 0.00418936 0.01801424 0.01382488
 0.01466276 0.00754085 0.00083787 0.00460829 0.01256808 0.01214914
 0.0058651  0.00418936 0.00125681 0.00335149 0.00879765 0.00167574
 0.00712191 0.01005446 0.00754085 0.00335149 0.00502723]"
